Date,Open,High,Low,Close,Adj Close,Volume
2008-04-08,129.000000,130.199997,123.375000,124.169998,88.959099,2625590
2008-04-09,124.500000,125.040001,121.800003,123.285004,88.325089,1888140
2008-04-10,125.834999,125.834999,121.500000,122.175003,87.529831,2281033
2008-04-11,123.000000,124.470001,120.660004,121.650002,87.153702,2753693
2008-04-15,123.000000,131.610001,120.930000,127.169998,91.108406,6676377
2008-04-16,129.869995,135.554993,129.000000,134.190002,96.137733,4502807
2008-04-17,136.500000,139.470001,131.399994,137.774994,98.706146,6511590
2008-04-21,142.500000,144.029999,135.600006,136.440002,97.749710,5497743
2008-04-22,135.000000,135.600006,127.275002,129.360001,92.677383,5061030
2008-04-23,129.000000,133.800003,127.589996,132.945007,95.245781,3225843
2008-04-24,137.669998,137.669998,132.600006,134.910004,96.653572,3880670
2008-04-25,134.714996,141.000000,133.500000,139.904999,100.232124,3816940
2008-04-28,138.600006,141.000000,135.000000,137.429993,98.458969,1709833
2008-04-29,137.505005,144.449997,137.100006,143.669998,102.929497,4688550
2008-04-30,143.699997,147.750000,141.705002,146.625000,105.046539,3868440
2008-05-02,147.000000,152.520004,147.000000,150.675003,107.948082,6517500
2008-05-05,151.800003,151.800003,146.190002,147.074997,105.368935,3365737
2008-05-06,147.074997,151.500000,142.529999,149.205002,106.894928,3670383
2008-05-07,149.699997,153.000000,148.500000,149.490005,107.099136,5865533
2008-05-08,148.410004,149.910004,143.399994,149.009995,106.755226,7053743
2008-05-09,150.000000,151.350006,145.875000,150.285004,107.668701,6570613
2008-05-12,151.485001,153.000000,145.725006,151.544998,108.571381,9067863
2008-05-13,152.985001,153.000000,147.149994,147.839996,105.917000,3600127
2008-05-14,147.300003,152.100006,147.300003,150.914993,108.120026,5114707
2008-05-15,149.100006,154.755005,149.100006,153.164993,109.731987,5123207
2008-05-16,153.330002,154.574997,151.350006,151.725006,108.700356,2900887
2008-05-20,150.000000,151.470001,147.705002,149.070007,106.798225,2567780
2008-05-21,148.500000,150.600006,147.044998,148.649994,106.497314,1776853
2008-05-22,147.000000,149.070007,145.845001,146.669998,105.078781,2371600
2008-05-23,148.199997,148.199997,143.639999,144.330002,103.402336,1607630
2008-05-26,142.860001,146.369995,141.059998,143.654999,102.918739,2894883
2008-05-27,144.750000,149.220001,143.490005,147.270004,105.508652,4531220
2008-05-28,148.199997,153.720001,147.104996,152.279999,109.097969,8331597
2008-05-29,152.100006,156.000000,150.929993,153.494995,109.968399,6806837
2008-05-30,153.300003,154.425003,150.300003,152.774994,109.452591,2802100
2008-06-02,152.774994,156.000000,147.600006,149.729996,107.271065,3254010
2008-06-03,147.660004,152.399994,144.300003,151.559998,108.582146,2604877
2008-06-04,147.434998,152.235001,147.000000,149.130005,106.841209,2520810
2008-06-05,148.500000,159.585007,146.460007,158.729996,113.718925,4971407
2008-06-06,159.600006,160.500000,150.000000,151.679993,108.668083,2797067
2008-06-09,149.699997,149.699997,142.470001,144.089996,103.230400,3534513
2008-06-10,144.300003,145.500000,138.929993,142.904999,102.381409,2996850
2008-06-11,144.000000,144.750000,141.149994,142.889999,102.370682,2970780
2008-06-12,141.884995,146.250000,139.229996,144.705002,103.670998,2508480
2008-06-13,143.429993,146.654999,141.600006,143.399994,102.736053,3507370
2008-06-16,145.949997,147.300003,144.449997,146.264999,104.788643,1161993
2008-06-17,146.085007,149.625000,144.029999,148.289993,106.239403,2232737
2008-06-18,149.399994,149.399994,144.630005,145.800003,104.455490,1577440
2008-06-19,141.044998,148.410004,141.044998,147.255005,105.497894,2000217
2008-06-20,147.000000,148.470001,141.044998,142.125000,101.822632,1152163
2008-06-23,141.000000,145.860001,139.050003,143.595001,102.875771,1950033
2008-06-24,144.000000,146.024994,141.000000,141.044998,101.048874,2235023
2008-06-25,138.330002,139.800003,134.729996,136.184998,97.567017,2634807
2008-06-26,138.899994,148.274994,135.975006,144.794998,103.735474,5482847
2008-06-27,137.699997,137.699997,129.300003,132.210007,97.410202,3275240
2008-06-30,133.800003,136.184998,129.914993,131.985001,97.244400,1614567
2008-07-01,131.399994,134.699997,123.000000,124.425003,91.674347,2252587
2008-07-02,125.400002,134.699997,124.425003,131.445007,96.846558,3383753
2008-07-03,130.199997,131.070007,127.199997,129.089996,95.111412,2698807
2008-07-04,129.000000,131.475006,127.529999,128.294998,94.525681,1392387
2008-07-07,129.300003,133.934998,129.300003,132.839996,97.874359,1196917
2008-07-08,129.029999,130.800003,124.275002,126.224998,93.000534,2327323
2008-07-09,128.910004,131.610001,125.445000,130.320007,96.017677,5522010
2008-07-10,130.199997,133.199997,127.695000,129.434998,95.365623,4308567
2008-07-11,130.664993,133.199997,122.714996,123.660004,91.110687,4632077
2008-07-14,123.660004,124.500000,119.129997,120.930000,89.099281,2727593
2008-07-15,120.000000,122.970001,111.599998,113.459999,83.595505,5111053
2008-07-16,114.150002,115.695000,109.769997,111.089996,81.849312,3004387
2008-07-17,113.400002,117.000000,111.300003,114.059998,84.037560,4981857
2008-07-18,114.599998,116.970001,106.800003,109.875000,80.954117,7971910
